text,normalized_rating,price,sentiment_score,combined_score,product
"I do a lot of reviews via Amazon and many other platforms via my profession in tech. I come in contact with many sellers and products. Putting that out there, this one is a very mixed bag for me and I really hope this review will help someone out with these types of purchases in particular. This seller is “ Reuse “ .<br />  When buying used Macs , I’ve learned a lot especially off of Amazon, the seller 100% makes the difference,  as well as doing your homework on them,  and the product itself. That will pay off in the end ,  know what you want , know what the price is and what it should be and know there will be a mark up and what that markup should be. The used Mac game is dirty one. There are more cons than pros and lots of gouging over trivial features especially color , I’ve seen a $150 mark up over color in my opinion that’s a very dirty play, these aren’t iPhones , they are Macs , granted this seller did not do that, that’s not what I’m saying  but many do.<br />  I’m my situation, I got this Space gray Mac, Mid 2018, 2.2ghz Intel 6core I-7 gpu Radeon 545 , 256SSD after tax it was about $681 no warranty offered so let’s say $700 rounded up  (this will matter later) Well , first impressions where great honestly as they actually had it boxed up very nice and the laptop was protected in a little bubble sleeve as seen in the picture , it was simplistic. It was not  crushed , beat up , and it was taken care of via delivery as well as their packing.which was a good start , so great job there. There could’ve been a tad more cushion , maybe like popcorn in the bubble wrap that had it in , let’s be honest we as a consumer or a small business are spending a lot of money and the product should be protected well,  seeing as you or I just dropped $700-$1000k right ?.  So, That’s where the good impression ended unfortunately and things being great.<br />  As soon as I opened the box before I even got into booting the Mac and wiping the drive and updating the software , I was not happy with the laptop. It  looked like it has been thrown around , literally. I added a few pictures but that isn’t the worst of it As I only took a few photos for the seller to get a small visual of how bad it came and  to get a immediate refund issued. I’ll touch on the conversation and customer service in a bit. The Mac looked as if was dropped on concrete (who really knows) in some spots there was  small chunks of pitting obviously from impact on a porous surface. Lots of scratches and even a decent sized dent or two. Obviously disappointment set in as it was the year and color I wanted and I was on a deadline most importantly and needed this Mac to get to work as my last Mac went down which is what brought me here in the first place .<br />  Well after boot the drive had issues in general lots of buggy behavior, updating to Ventura was a struggle for it, it came on High Sierra , (this laptop is fully capable & compatible for the newest macOS fyi without the M1/M2 chipsets) but I never even bothered to wipe or update the drive and move forward as more issues arose fast. It only has 4 type C ports . That’s it . Well one port was dead , left rear and then another had a connectivity and voltage issue. The keyboard and trackpad were about the only nice things or had a nice feel, there were scratches around the chassis and bezels of the display which was already affecting the display and would have been a issue in the future undoubtedly. SO, to basically get this moving forward the Mac was not worth the price and fairly beat up for what I paid. You expect some issues when buying used , I could live with that but not after the conversation with the seller.<br />  Now, In all fairness, this seller was not impolite nor unprofessional however they really had a take it or leave it type of attitude via our lengthy conversation that I will touch on a bit now as I don’t want to be tacky.  I would never leave screenshots or direct quotes out of respect and courtesy for people. Although the encounter left me asking over and over ….what happened  to customer service ?<br />  I need to start with I let them know of  the issues and the first response was basically if you are not happy with, it send it back and sorry about your luck. Ok, fair play, I can handle that type of response.  My issue was they really tripped over what they said throughout the convo as they stated I bought a “as is product” but it’s also listed as Amazon renewed/refurbished. HERE IS WHERE I NEED FOLKS TO PAY ATTENTION, ITS IMPORTANT.<br />  There is a disconnect between Amazon and 3rd party sellers which this was and gives a very EBay type of buying situation and that’s is a bad look for Amazon. After stating the issues and speaking to Amazon a rep named Ariana (very nice) come to find out Amazon never touched this product, nor did their quality control team , they did not see or have hands on this product , there techs that look over the product to diagnose the in this case Laptop and make sure it meets the Amazon renewed/refurbished promise never touched it, they never had it in there facility or hands to assure  everything was in working order. Amazon never saw this product. It was all handled in the store of the seller which is a 3rd party, they told me straight forward which I can appreciate honesty but the laptop wasn’t tested fully on their end and admitted. That’s a issue. They tested a port as in a single port  to make sure it charged and moved on, they didn’t test all the ports, which is a partial quote. Well there is only 4 ports I said, I’m gonna say that’s a very important overlook,  not only that,… but if you didn’t bother to check all 4 ports , what else did you not check ? Did you open the laptop and check the fans , clean the dust out, make sure the board looked good,  no frayed or burned wires , no water damage, loose conductors and so on. Let’s just say it didn’t inspire a lot of confidence at this point.<br />  Now I tried to work with the seller as I bought a aftermarket extended warranty I always do or warranties when offered in house, however I  was not going to open a claim and burn my warranty on a MacBook Pro I’ve had less than 5 days . I asked them “ Hey how about this , at least fix the ports and send it back and we are good , basically they said straight away  No, … ok, …. next I said well how about taking some money off the top of the price , so I can get it fixed myself knowing very well even if they took $100 off , the repair was way more than that and I was willing to pay that money if they agreed as replacing a typE-C port is a expensive fix because the type c port would need replacement and sottering back on the main board. Nope. They weren’t interested l.<br />  Next,  they said I bought a product that was in “ acceptable condition” . I can’t lie , my jaw dropped , that wasn’t stated , and frankly I don’t buy items like that and take chances with high value items. This was my issue , while we spoke professional and cordial there was a problem , first not only do I document everything I do in business, again I would never buy anything other than a in “excellent” shape product. I even went back to the ad/posting and it does not say that via screenshots I took and the original order details and receipt anywhere . Now , many of  these stores will have those options “used , acceptable, newish , excellent,” you get the idea, this said nothing of the sort, frustrating that they didn’t want to work with me and make it right as there was a accountability issue here , and if it was on me I would take it but it’s not , so why is Amazon and this seller passing the buck. That said ,  the bigger issue is that Amazon is putting their name on a product as it’s been refurbished by them and it’s not, basically giving their stamp of approval on products they have never seen or touched. That’s a problem.  If you read Amazon promise or the paperwork or the ad it says at the very least the laptop should be in working order all around , battery at 80% , which means a low cycle count on a Mac  , and so on, take the time to read the Amazon renewed/refurbished promise , so first tip unless it’s  truly in house from Amazon and delivered by Amazon don’t expect said product to be honored or that renewed promise to be even true for that matter and THAT is the lesson . Use the filters in the app & web , select only dealers from Amazon and delivery by Amazon as they will make it right, as to where a 3rd party seller can sell you something that was not checked properly maybe it slipped through the cracks which is still unacceptable for high priced items. They do not have to honor a thing , it’s a trial and error process at your expense, meaning having worked in repair shops years back sometimes they are very understaffed and  busy, or they have “techs” in training or plain out just not qualified.<br />  Now , I am not bashing this seller but I was not happy with the grey area of accountability which was admitted by both the seller & Amazon. If Amazon is going to put there stamp on it , you may want to be the ones making sure what’s being sold actually works otherwise your name starts getting muddy, and to the seller you would’ve been better off just fixing a laptop your going to have to fix anyway to resell it knowing it has 2 bad ports at the least and could’ve kept a sale. Now we all lose. I considered doing  business again with the seller just so it’s said, only because our conversation wasn’t bad but wasn’t helpful , and how can I trust the next laptop you send will be great ,which  the last message did indeed say make sure to let them know when I make another order and they would make sure it was good to go but again, really ? Would it? And at what cost? How much more will that cost and how much more time will it take from my business.<br />  Finally , after some readjusting, I ended up finding a MacBook Pro a year newer (almost 2 years,  a late 2019) that had a faster cpu 2.6 6 core Intel up to 4.3ghz still 16 gb DDR4 a much better gpu set up  ( the dual Intel UHD graphics card built in with the PCle Radeon Pro 555x and double the SSD storage 512gb. and a 2 year warranty that covers anything for just  $100 more than what I spent here , Down side I had to get a silver and not a space gray but would  that really matter at the end of they day for you ? . So $800 and I have a 2 year old MBP that has better specs and actually backed by Amazon and there warranty THEY offer.<br />  The moral of this long review is to first realize this is going to be a crummy time trying to have a good experience even doing the tips I’m about to wrap up with, it’s the luck of the draw , if you don’t want to play this game just go to Apple and buy new, trust me, that’s the best advice if you don’t want this game.  …I personally like the touchbar series Mac and they are still upgradable compared to some older models and newer models. So finally the tips , compare sellers , ask questions before you buy to the seller , read over the asked questions section , know your product and what the product is worth and maybe a 10-15% markup at most, in fairness depending on the way the seller gets their products they don’t make a lot of money on these sales, BUT  that should never affect you as a consumer. Never.<br />  Look for sellers that are 100% under Amazon’s umbrella which is getting hard but they are out there , use the filters when shopping and finally pay the money for the warranty, you are making a investment don’t cheap out on your purchase.<br />  These are the best tips I can give as my experience was NOT great with this seller and it’s a shame because this was a workable situation, it could’ve been saved had they done what was right, while they were not rude , but it was very apparent they did not care very much as I sad , from the opening dialogue we had was basically you don’t  like it , return it ,then to the I bought a “ acceptable “ product, which was not stated anywhere, as I said I don’t buy those types of products,  there was only one buy option and that wasn’t  mentioned,  I pay attention and I know what I buy,which is still no excuse for the product to not work amd be beat up while having a Amazon renewed sticker on Int….  I am a small businessman , I also know arguing with a seller will get you nowhere , they weren’t willing to make this mistake right or try to meet in the middle , and I tried.. SO, it cost me time and money and a client in that time lost I’m my business being I was a in a deadline and expected no issues as I don’t buy risky products, and they also lost a sale they could’ve kept and honestly, a repeat customer that would have brought them a lot of business with my following that is loyal it just seemed silly to be being they will have to repair that Mac regardless and we both lost time. It was a mess of a situation that didn’t have to be .  My refund is being processed in the next day or so  and that would’ve gotten done either way as the laptop truly showed up not functional and looking rough. I gave they seller the opportunity to fix it they didn’t and at least Amazon didn’t have to step in so I will give them that. This is a tricky  situation with the Amazon renewed/refurbished stamp going on these 3rd party stores, it’s becoming a issue. I have to say , although the seller Reuse were cordial, I would not recommend this seller based on the fact they are misleading in their selling tactics and ads/postings ,they knowingly sent out a product without being diagnosed properly and fully , they wasted my time and money and refused to work with me to get a functional laptop. Unfortunately this is a stay away for me folks , I have many reviews out there all over and folks know I shoot straight . Please be careful with buying and best of luck to anyone else if you take the leap . Happy Holidays.",0.8400000000000001,740.0,0.11562621390086174,0.40410404262294547,iPhone
"When pairing to my iPhone, showed it was registered to “Cindy” I don’t know a Cindy. I purchased it new, not reconditioned. Noise cancellation feature did not work. Wouldn’t let me return them until it was factory reset? What does that mean. I’m out over $200",0.9400000000000001,249.99,-0.08806818181818182,0.40389573365231257,iPhone
"Bought this as a gift for my mummy to upgrade her from the original Apple Watch. She loves it! Had a little trouble with the initial set up, however, we got past that little issue.",0.86,195.0,-0.059375000000000004,0.40228179824561405,iPhone
"A clean keyboard came with a (short) charge cable. After I charged it upto 100% 8 days ago, I didn't need to recharge it yet. (I left it at home so not sure how much is left though.)<br /><br />I worried a little bit because of a few bad reviews, but it turned out alright for me.",0.9,69.74,-0.12135416666666665,0.4016050804093567,iPhone
"My unit has no overheating issues, no loud fan noise (I cannot heat fans at all when doing the usual office stuff), no screen issues. It is very snappy,  the screen is very nice.<br /><br />When reading the negative reviews here, make sure to ignore those from unverified purchases who simply hate on Apple. Apple tarnished his record somewhat in recent years with problematic releases. However they delivered everything on this specific model. It feels very refined and a pleasure to work on. Just like they did an awesome job on their new iPhone SE2. If you have an iPhone, this machine will integrate nicely with it.<br /><br />There are many deserving windows laptops out there. A lot to choose from, which is great for all of us. I prefer doing my work on a Mac, and Mac OS. It fits like a tailored glove, and once you’ve experienced that; it’s hard to come back to windows no matter which laptop. And I’ve tried probably close to virtually all of them. If in doubt, buy this Mac; give it a test drive. Return if you don’t like it. But something tells me you will enjoy it very much. ;-)",0.9400000000000001,1318.24,0.2161225895316804,0.39981421874244844,iPhone
"I purchased this model in 2019 and it cannot run the latest OS, Big Sur with 8GB memory. It doesn’t have a memory access compartment like other models. Even running Catalina makes it so SLOW—expect to get the dreaded beach ball loading symbol often.<br />I can’t back up my iPhone or iPad or use Turbo Tax without Bug Sur.",0.86,747.47,0.09375,0.39807383040935673,iPhone
"I was in the market for a less expensive apple watch, so I got this. It comes literally like brand new and works like brand new!",0.8800000000000001,177.0,-0.08996212121212122,0.39561981658692186,iPhone
Do not waste your money.<br />Worthless for charging supported iPhones.<br />I tried an iPhone 8 & an iPhone 13 Pro and both charged so slowing it was ridiculous.,0.9,129.0,-0.11666666666666665,0.39528508771929827,iPhone
I bought this during Black Friday and I have no regrets. The battery on it lasts a few days before I have to charge it and it was simple to sync up to my iPhone.,0.96,389.48,-0.07916666666666666,0.39395321637426906,iPhone
"The machine looked good. I liked the darker gray. It was faster than my older MacBook Air. (E.g. 3-times faster on shut-down.)<br /><br />I was disappointed that battery life wasn't improved.<br />I was dismayed that they had an entirely different connection for the charger. They replaced the magnet connector, making it possible, once again, to trip on the cord and bring the computer smashing to the ground. I also missed the status light that, on the old connector, would tell you at a glance whether it was connected to power, if it was charging, and when the computer was charged. I had to buy an adaptor to use my old chargers with the new unit.<br />I missed the RS-232 connector. I had to buy an adaptor before I could use my external back-up drives.<br />Transferring data from my Time Machine was a pain. The MacOS on my old computer was newer than on the new one so nothing could happen until I updated the OS on the new computer. (Transferring content from the old computer to the new should be easier. And in the past it was much easier.)<br />The finger-print reader was much more hit-and-miss than on my iPhone.<br /><br />It's still probably the best light-weight lap-top on the planet.",0.96,1199.99,0.1577200577200577,0.3939009645325435,iPhone
